t_us,j1_us,j2_us,j3_us,j4_us,j5_us,g_us
4717820,1562,1060,1662,1524,1857,1183
4797828,1561,1057,1654,1524,1853,1183
4877824,1561,1053,1647,1524,1849,1183
4957820,1560,1049,1638,1524,1844,1183
5037828,1560,1046,1630,1524,1840,1183
5117824,1559,1042,1622,1524,1835,1183
5197820,1559,1039,1614,1524,1830,1183
5277832,1558,1035,1605,1524,1826,1183
5357828,1558,1032,1597,1524,1821,1183
5437832,1557,1028,1589,1524,1816,1183
5517828,1557,1024,1580,1524,1812,1183
5597820,1556,1020,1572,1524,1807,1183
5677828,1556,1016,1563,1524,1802,1183
5757820,1555,1013,1555,1524,1798,1183
5837828,1555,1009,1546,1524,1793,1183
5917828,1554,1005,1537,1524,1788,1183
5997824,1554,1001,1529,1524,1783,1183
6077824,1553,997,1520,1524,1778,1183
6157828,1553,993,1511,1524,1774,1183
6237820,1552,989,1502,1524,1769,1183
6317824,1552,984,1493,1524,1764,1183
6397828,1552,980,1484,1524,1759,1183
6477820,1551,976,1475,1524,1754,1183
6557832,1551,972,1466,1524,1749,1183
6637820,1551,970,1463,1524,1748,1183
7117824,1551,973,1468,1524,1751,1183
7197832,1551,976,1476,1524,1755,1183
7277824,1552,980,1484,1524,1759,1183
7357828,1552,984,1493,1524,1764,1183
7437832,1552,989,1502,1524,1769,1183
7517824,1553,993,1511,1524,1774,1183
7597828,1553,997,1520,1524,1778,1183
7677820,1554,1001,1529,1524,1783,1183
7757828,1554,1005,1537,1524,1788,1183
7837828,1555,1009,1546,1524,1793,1183
7917824,1555,1013,1555,1524,1798,1183
7997832,1556,1016,1563,1524,1802,1183
8077824,1556,1020,1572,1524,1807,1183
8157832,1557,1024,1580,1524,1812,1183
8237828,1557,1028,1589,1524,1816,1183
8317824,1558,1032,1597,1524,1821,1183
8397832,1558,1035,1605,1524,1826,1183
8477832,1559,1039,1614,1524,1830,1183
8557828,1559,1042,1622,1524,1835,1183
8637820,1560,1046,1630,1524,1840,1183
8717828,1560,1049,1638,1524,1844,1183
8797824,1561,1053,1647,1524,1849,1183
8877832,1561,1056,1655,1524,1854,1183
8957824,1562,1060,1663,1524,1858,1183
9037832,1562,1065,1669,1524,1860,1183
9517824,1562,1072,1673,1524,1856,1183
9597820,1562,1080,1676,1524,1851,1183
9677832,1562,1088,1678,1524,1846,1183
9757832,1562,1096,1680,1524,1840,1183
9837828,1562,1104,1683,1524,1834,1183
9917824,1562,1112,1685,1524,1828,1183
9997832,1562,1121,1687,1524,1821,1183
10077828,1562,1129,1688,1524,1815,1183
10157828,1562,1137,1690,1524,1809,1183
10237824,1562,1145,1692,1524,1802,1183
10317824,1562,1153,1694,1524,1796,1183
10397832,1562,1161,1695,1524,1789,1183
10477828,1562,1169,1696,1524,1783,1183
10557828,1562,1177,1698,1524,1776,1183
10637824,1562,1185,1699,1524,1770,1183
10717824,1562,1193,1700,1524,1763,1183
10797820,1562,1200,1701,1524,1756,1183
10877828,1562,1208,1702,1524,1749,1183
10957828,1562,1216,1703,1524,1742,1183
11037832,1562,1224,1703,1524,1735,1183
11117832,1562,1231,1704,1524,1728,1183
11197828,1562,1239,1704,1524,1721,1183
11277828,1562,1246,1705,1524,1714,1183
11357824,1562,1253,1705,1524,1707,1183
11437824,1562,1256,1705,1524,1705,1183
11917832,1562,1252,1705,1524,1709,1183
11997828,1562,1246,1705,1524,1715,1183
12077820,1562,1238,1704,1524,1721,1183
12157832,1562,1231,1704,1524,1728,1183
12237828,1562,1224,1703,1524,1735,1183
12317832,1562,1216,1703,1524,1742,1183
12397824,1562,1208,1702,1524,1749,1183
12477824,1562,1200,1701,1524,1756,1183
12557832,1562,1193,1700,1524,1763,1183
12637832,1562,1185,1699,1524,1770,1183
12717828,1562,1177,1698,1524,1776,1183
12797828,1562,1169,1696,1524,1783,1183
12877828,1562,1161,1695,1524,1789,1183
12957828,1562,1153,1694,1524,1796,1183
13037824,1562,1145,1692,1524,1802,1183
13117824,1562,1137,1690,1524,1809,1183
13197832,1562,1129,1688,1524,1815,1183
13277828,1562,1121,1687,1524,1821,1183
13357832,1562,1112,1685,1524,1828,1183
13437828,1562,1104,1683,1524,1834,1183
13517828,1562,1096,1680,1524,1840,1183
13597840,1562,1088,1678,1524,1846,1183
13677840,1562,1080,1676,1524,1852,1183
13757840,1562,1071,1673,1524,1857,1183
13837836,1561,1065,1670,1524,1860,1183
13917832,1559,1062,1666,1524,1859,1183
13997836,1556,1059,1661,1524,1857,1183
14077836,1554,1057,1656,1524,1855,1183
14157844,1551,1055,1651,1524,1852,1183
14237848,1548,1053,1646,1524,1849,1183
14317836,1545,1051,1641,1524,1846,1183
14397836,1542,1048,1636,1524,1843,1183
14477836,1540,1046,1631,1524,1840,1183
14557844,1537,1044,1626,1524,1837,1183
14637844,1534,1042,1621,1524,1834,1183
14717828,1532,1039,1615,1524,1831,1183
14797828,1529,1037,1610,1524,1828,1183
14877828,1526,1035,1605,1524,1825,1183
14957828,1524,1032,1599,1524,1822,1183
15037828,1521,1030,1594,1524,1819,1183
15117824,1518,1028,1588,1524,1816,1183
15197824,1516,1025,1583,1524,1813,1183
15277832,1513,1023,1577,1524,1810,1183
15357832,1511,1020,1572,1524,1807,1183
15437832,1508,1018,1566,1524,1804,1183
15517836,1506,1015,1560,1524,1800,1183
15597820,1503,1012,1554,1524,1797,1183
15677832,1501,1010,1548,1524,1794,1183
15757828,1498,1007,1543,1524,1791,1183
15837828,1498,1006,1541,1524,1790,1183
16318936,1499,1008,1544,1524,1792,1183
16398936,1501,1010,1549,1524,1794,1183
16478944,1503,1012,1554,1524,1797,1183
16558940,1506,1015,1560,1524,1800,1183
16638940,1508,1018,1566,1524,1804,1183
16718944,1511,1020,1571,1524,1807,1183
16798940,1513,1023,1577,1524,1810,1183
16878940,1516,1025,1583,1524,1813,1183
16958940,1518,1028,1588,1524,1816,1183
17038936,1521,1030,1594,1524,1819,1183
17118936,1524,1032,1599,1524,1822,1183
17198944,1526,1035,1605,1524,1825,1183
17278944,1529,1037,1610,1524,1828,1183
17358948,1532,1039,1615,1524,1831,1183
17438932,1534,1042,1621,1524,1834,1183
17518944,1537,1044,1626,1524,1837,1183
17598936,1540,1046,1631,1524,1840,1183
17678932,1542,1048,1636,1524,1843,1183
17758944,1545,1051,1641,1524,1846,1183
17838944,1548,1053,1646,1524,1849,1183
17918936,1551,1055,1651,1524,1852,1183
17998944,1554,1057,1656,1524,1855,1183
18078940,1556,1059,1661,1524,1857,1183
18158940,1559,1061,1666,1524,1860,1183
18238932,1561,1065,1670,1524,1860,1183
18720044,1562,1072,1673,1524,1856,1183
18800052,1562,1080,1676,1524,1851,1183
18880052,1562,1088,1678,1524,1846,1183
18960052,1562,1096,1680,1524,1840,1183
19040048,1562,1104,1683,1524,1834,1183
19120048,1562,1112,1685,1524,1828,1183
19200044,1562,1121,1687,1524,1821,1183
19280056,1562,1129,1688,1524,1815,1183
19360052,1562,1137,1690,1524,1809,1183
19440048,1562,1145,1692,1524,1802,1183
19520044,1562,1153,1694,1524,1796,1183
19600052,1562,1161,1695,1524,1789,1183
19680048,1562,1169,1696,1524,1783,1183
19760056,1562,1177,1698,1524,1776,1183
19840052,1562,1185,1699,1524,1770,1183
19920052,1562,1193,1700,1524,1763,1183
20000048,1562,1200,1701,1524,1756,1183
20080044,1562,1208,1702,1524,1749,1183
20160056,1562,1216,1703,1524,1742,1183
20240056,1562,1224,1703,1524,1735,1183
20320052,1562,1231,1704,1524,1728,1183
20400052,1562,1239,1704,1524,1721,1183
20480048,1562,1246,1705,1524,1714,1183
20560052,1562,1253,1705,1524,1707,1183
20640048,1562,1256,1705,1524,1705,1183
21120048,1562,1252,1705,1524,1709,1183
21200048,1562,1246,1705,1524,1715,1183
21280044,1562,1238,1704,1524,1721,1183
21360052,1562,1231,1704,1524,1728,1183
21440048,1562,1224,1703,1524,1735,1183
21520044,1562,1216,1703,1524,1742,1183
21600052,1562,1208,1702,1524,1749,1183
21680048,1562,1200,1701,1524,1756,1183
21760044,1562,1193,1700,1524,1763,1183
21840044,1562,1185,1699,1524,1770,1183
21920048,1562,1177,1698,1524,1776,1183
22000044,1562,1169,1696,1524,1783,1183
22080052,1562,1161,1695,1524,1789,1183
22160048,1562,1153,1694,1524,1796,1183
22240048,1562,1145,1692,1524,1802,1183
22320048,1562,1137,1690,1524,1809,1183
22400044,1562,1129,1688,1524,1815,1183
22480044,1562,1121,1687,1524,1821,1183
22560052,1562,1112,1685,1524,1828,1183
22640048,1562,1104,1683,1524,1834,1183
22720044,1562,1096,1680,1524,1840,1183
22800052,1562,1088,1678,1524,1846,1183
22880056,1562,1080,1676,1524,1852,1183
22960052,1562,1071,1673,1524,1857,1183
23040048,1561,1066,1672,1524,1861,1183
23120048,1558,1065,1672,1524,1863,1183
23200044,1555,1064,1673,1524,1864,1183
23280052,1551,1065,1674,1524,1865,1183
23360052,1548,1065,1675,1524,1866,1183
23440048,1544,1065,1676,1524,1866,1183
23520052,1541,1066,1677,1524,1867,1183
23600052,1537,1066,1678,1524,1867,1183
23680048,1534,1066,1679,1524,1868,1183
23760048,1530,1067,1680,1524,1868,1183
23840048,1526,1067,1681,1524,1869,1183
23920044,1523,1067,1681,1524,1869,1183
24000056,1519,1068,1682,1524,1870,1183
24080052,1516,1068,1683,1524,1870,1183
24160052,1512,1068,1683,1524,1870,1183
24240052,1508,1068,1684,1524,1871,1183
24320048,1505,1069,1684,1524,1871,1183
24400052,1501,1069,1685,1524,1871,1183
24480052,1497,1069,1685,1524,1871,1183
24560048,1494,1069,1685,1524,1872,1183
24640048,1490,1069,1686,1524,1872,1183
24720056,1487,1069,1686,1524,1872,1183
24800044,1483,1069,1686,1524,1872,1183
24880056,1479,1069,1686,1524,1872,1183
24960052,1476,1069,1686,1524,1872,1183
25040052,1474,1069,1686,1524,1872,1183
25520048,1476,1069,1686,1524,1872,1183
25600048,1480,1069,1686,1524,1872,1183
25680048,1483,1069,1686,1524,1872,1183
25760056,1487,1069,1686,1524,1872,1183
25840056,1490,1069,1686,1524,1872,1183
25920064,1494,1069,1685,1524,1872,1183
26000060,1497,1069,1685,1524,1871,1183
26080072,1501,1069,1685,1524,1871,1183
26160068,1505,1069,1684,1524,1871,1183
26240052,1508,1068,1684,1524,1871,1183
26320048,1512,1068,1683,1524,1870,1183
26400044,1516,1068,1683,1524,1870,1183
26480052,1519,1068,1682,1524,1870,1183
26560052,1523,1067,1681,1524,1869,1183
26640048,1526,1067,1681,1524,1869,1183
26720052,1530,1067,1680,1524,1868,1183
26800048,1534,1066,1679,1524,1868,1183
26880044,1537,1066,1678,1524,1867,1183
26960044,1541,1066,1677,1524,1867,1183
27040052,1544,1065,1676,1524,1866,1183
27120044,1548,1065,1675,1524,1866,1183
27200056,1551,1064,1674,1524,1865,1183
27280048,1555,1064,1673,1524,1865,1183
27360044,1559,1064,1672,1524,1864,1183
27440044,1561,1066,1672,1524,1861,1183
27920052,1562,1072,1674,1524,1857,1183
28000048,1562,1080,1676,1524,1851,1183
28080044,1562,1088,1678,1524,1846,1183
28160048,1562,1096,1680,1524,1840,1183
28240048,1562,1104,1683,1524,1834,1183
28320044,1562,1112,1685,1524,1828,1183
28400052,1562,1121,1687,1524,1821,1183
28480052,1562,1129,1688,1524,1815,1183
28560048,1562,1137,1690,1524,1809,1183
28640044,1562,1145,1692,1524,1802,1183
28720056,1562,1153,1694,1524,1796,1183
28800052,1562,1161,1695,1524,1789,1183
28880052,1562,1169,1696,1524,1783,1183
28960048,1562,1177,1698,1524,1776,1183
29040044,1562,1185,1699,1524,1770,1183
29120056,1562,1193,1700,1524,1763,1183
29200052,1562,1200,1701,1524,1756,1183
29280048,1562,1208,1702,1524,1749,1183
29360044,1562,1216,1703,1524,1742,1183
29440048,1562,1224,1703,1524,1735,1183
29520052,1562,1231,1704,1524,1728,1183
29600048,1562,1239,1704,1524,1721,1183
29680044,1562,1246,1705,1524,1714,1183
29760052,1562,1253,1705,1524,1707,1183
29840048,1562,1256,1705,1524,1705,1183
30320056,1562,1252,1705,1524,1709,1183
30400052,1562,1246,1705,1524,1715,1183
30480048,1562,1238,1704,1524,1721,1183
30560048,1562,1231,1704,1524,1728,1183
30640044,1562,1224,1703,1524,1735,1183
30720056,1562,1216,1703,1524,1742,1183
30800048,1562,1208,1702,1524,1749,1183
30880044,1562,1200,1701,1524,1756,1183
30960052,1562,1193,1700,1524,1763,1183
31040052,1562,1185,1699,1524,1770,1183
31120052,1562,1177,1698,1524,1776,1183
31200052,1562,1169,1696,1524,1783,1183
31280048,1562,1161,1695,1524,1789,1183
31360044,1562,1153,1694,1524,1796,1183
31440052,1562,1145,1692,1524,1802,1183
31520048,1562,1137,1690,1524,1809,1183
31600044,1562,1129,1688,1524,1815,1183
31680056,1562,1121,1687,1524,1821,1183
31760056,1562,1112,1685,1524,1828,1183
31840052,1562,1104,1683,1524,1834,1183
31920064,1562,1096,1680,1524,1840,1183
32000076,1562,1088,1678,1524,1846,1183
32080072,1562,1080,1676,1524,1852,1183
32160068,1562,1071,1673,1524,1857,1183
32240064,1561,1067,1674,1524,1863,1183
32320072,1560,1067,1678,1524,1867,1183
32400052,1558,1069,1684,1524,1871,1183
32480048,1556,1071,1690,1524,1875,1183
32560044,1554,1074,1697,1524,1878,1183
32640056,1551,1076,1703,1524,1882,1183
32720048,1549,1079,1709,1524,1886,1183
32800044,1547,1081,1715,1524,1890,1183
32880052,1544,1084,1722,1524,1893,1183
32960048,1542,1086,1728,1524,1897,1183
33040044,1540,1088,1734,1524,1901,1183
33120052,1537,1091,1740,1524,1905,1183
33200048,1535,1093,1746,1524,1908,1183
33280048,1533,1095,1752,1524,1912,1183
33360044,1530,1098,1758,1524,1916,1183
33440052,1528,1100,1764,1524,1920,1183
33520048,1525,1102,1770,1524,1923,1183
33600044,1523,1104,1776,1524,1927,1183
33680052,1520,1106,1781,1524,1931,1183
33760048,1518,1108,1787,1524,1934,1183
33840048,1515,1110,1793,1524,1938,1183
33920056,1513,1112,1799,1524,1942,1183
34000048,1510,1114,1804,1524,1946,1183
34080056,1507,1116,1810,1524,1949,1183
34160052,1505,1118,1815,1524,1953,1183
34240048,1504,1118,1817,1524,1954,1183
34721164,1505,1117,1814,1524,1952,1183
34801160,1507,1116,1809,1524,1949,1183
34881160,1510,1114,1804,1524,1945,1183
34961156,1513,1112,1799,1524,1942,1183
35041164,1515,1110,1793,1524,1938,1183
35121160,1518,1108,1787,1524,1934,1183
35201168,1520,1106,1781,1524,1931,1183
35281164,1523,1104,1776,1524,1927,1183
35361156,1525,1102,1770,1524,1923,1183
35441168,1528,1100,1764,1524,1920,1183
35521164,1530,1098,1758,1524,1916,1183
35601164,1533,1095,1752,1524,1912,1183
35681164,1535,1093,1746,1524,1908,1183
35761164,1537,1091,1740,1524,1905,1183
35841168,1540,1088,1734,1524,1901,1183
35921164,1542,1086,1728,1524,1897,1183
36001164,1544,1084,1722,1524,1893,1183
36081160,1547,1081,1715,1524,1890,1183
36161160,1549,1079,1709,1524,1886,1183
36241168,1551,1076,1703,1524,1882,1183
36321164,1553,1074,1697,1524,1878,1183
36401164,1556,1071,1690,1524,1875,1183
36481168,1558,1068,1684,1524,1871,1183
36561164,1560,1066,1677,1524,1867,1183
36641168,1561,1067,1674,1524,1863,1183
37122268,1562,1073,1674,1524,1857,1183
37202276,1562,1080,1676,1524,1852,1183
37282276,1562,1088,1678,1524,1846,1183
37362272,1562,1096,1680,1524,1840,1183
37442268,1562,1104,1683,1524,1834,1183
37522292,1562,1112,1685,1524,1828,1183
37602288,1562,1121,1687,1524,1821,1183
37682300,1562,1129,1688,1524,1815,1183
37762272,1562,1137,1690,1524,1809,1183
37842272,1562,1145,1692,1524,1802,1183
37922268,1562,1153,1694,1524,1796,1183
38002272,1562,1161,1695,1524,1789,1183
38082272,1562,1169,1696,1524,1783,1183
38162272,1562,1177,1698,1524,1776,1183
38242272,1562,1185,1699,1524,1770,1183
38322276,1562,1193,1700,1524,1763,1183
38402276,1562,1200,1701,1524,1756,1183
38482272,1562,1208,1702,1524,1749,1183
38562272,1562,1216,1703,1524,1742,1183
38642272,1562,1224,1703,1524,1735,1183
38722268,1562,1231,1704,1524,1728,1183
38802268,1562,1239,1704,1524,1721,1183
38882280,1562,1246,1705,1524,1714,1183
38962288,1562,1253,1705,1524,1707,1183
39042272,1562,1256,1705,1524,1705,1183
39522272,1562,1252,1705,1524,1709,1183
39602276,1562,1246,1705,1524,1715,1183
39682276,1562,1238,1704,1524,1721,1183
39762272,1562,1231,1704,1524,1728,1183
39842272,1562,1224,1703,1524,1735,1183
39922268,1562,1216,1703,1524,1742,1183
40002280,1562,1208,1702,1524,1749,1183
40082276,1562,1200,1701,1524,1756,1183
40162272,1562,1193,1700,1524,1763,1183
40242276,1562,1185,1699,1524,1770,1183
40322276,1562,1177,1698,1524,1776,1183
40402272,1562,1169,1696,1524,1783,1183
40482268,1562,1161,1695,1524,1789,1183
40562268,1562,1153,1694,1524,1796,1183
40642272,1562,1145,1692,1524,1802,1183
40722272,1562,1137,1690,1524,1809,1183
40802268,1562,1129,1688,1524,1815,1183
40882284,1562,1121,1687,1524,1821,1183
40962272,1562,1112,1685,1524,1828,1183
41042268,1562,1104,1683,1524,1834,1183
41122276,1562,1096,1680,1524,1840,1183
41202276,1562,1088,1678,1524,1846,1183
41282272,1562,1080,1676,1524,1852,1183
41362268,1562,1071,1673,1524,1857,1183
41442280,1562,1067,1674,1524,1863,1183
41522280,1563,1068,1680,1524,1868,1183
41602276,1563,1070,1687,1524,1872,1183
41682272,1564,1073,1695,1524,1877,1183
41762268,1564,1076,1702,1524,1882,1183
41842280,1565,1079,1710,1524,1887,1183
41922272,1566,1082,1718,1524,1891,1183
42002268,1566,1085,1726,1524,1896,1183
42082280,1567,1088,1733,1524,1901,1183
42162280,1567,1091,1741,1524,1905,1183
42242272,1568,1094,1749,1524,1910,1183
42322268,1569,1097,1756,1524,1915,1183
42402276,1569,1100,1764,1524,1920,1183
42482272,1570,1103,1771,1524,1924,1183
42562268,1571,1105,1779,1524,1929,1183
42642280,1571,1108,1786,1524,1934,1183
42722288,1572,1111,1794,1524,1939,1183
42802304,1573,1113,1801,1524,1944,1183
42882268,1573,1116,1809,1524,1948,1183
42962276,1574,1118,1816,1524,1953,1183
43042276,1575,1120,1823,1524,1958,1183
43122272,1575,1123,1831,1524,1963,1183
43202276,1576,1125,1838,1524,1968,1183
43282276,1577,1127,1845,1524,1973,1183
43362272,1578,1129,1852,1524,1978,1183
43442276,1578,1130,1855,1524,1980,1183
43922268,1577,1129,1851,1524,1977,1183
44002280,1577,1127,1844,1524,1973,1183
44082280,1576,1125,1838,1524,1968,1183
44162280,1575,1123,1831,1524,1963,1183
44242276,1575,1120,1823,1524,1958,1183
44322272,1574,1118,1816,1524,1953,1183
44402268,1573,1116,1809,1524,1948,1183
44482280,1573,1113,1801,1524,1944,1183
44562276,1572,1111,1794,1524,1939,1183
44642276,1571,1108,1786,1524,1934,1183
44722284,1571,1105,1779,1524,1929,1183
44802268,1570,1103,1771,1524,1924,1183
44882272,1569,1100,1764,1524,1920,1183
44962272,1569,1097,1756,1524,1915,1183
45042268,1568,1094,1749,1524,1910,1183
45122280,1567,1091,1741,1524,1905,1183
45202280,1567,1088,1733,1524,1901,1183
45282276,1566,1085,1726,1524,1896,1183
45362280,1566,1082,1718,1524,1891,1183
45442276,1565,1079,1710,1524,1887,1183
45522280,1564,1076,1702,1524,1882,1183
45602276,1564,1073,1695,1524,1877,1183
45682276,1563,1070,1687,1524,1872,1183
45762272,1563,1066,1679,1524,1868,1183
45842276,1562,1067,1674,1524,1863,1183
46322268,1562,1073,1674,1524,1857,1183
46402280,1562,1080,1676,1524,1852,1183
46482276,1562,1088,1678,1524,1846,1183
46562272,1562,1096,1680,1524,1840,1183
46642288,1562,1104,1683,1524,1834,1183
46722272,1562,1112,1685,1524,1828,1183
46802268,1562,1121,1687,1524,1821,1183
46882280,1562,1129,1688,1524,1815,1183
46962276,1562,1137,1690,1524,1809,1183
47042276,1562,1145,1692,1524,1802,1183
47122276,1562,1153,1694,1524,1796,1183
47202280,1562,1161,1695,1524,1789,1183
47282280,1562,1169,1696,1524,1783,1183
47362280,1562,1177,1698,1524,1776,1183
47442276,1562,1185,1699,1524,1770,1183
47522276,1562,1193,1700,1524,1763,1183
47602272,1562,1200,1701,1524,1756,1183
47682272,1562,1208,1702,1524,1749,1183
47762268,1562,1216,1703,1524,1742,1183
47842276,1562,1224,1703,1524,1735,1183
47922280,1562,1231,1704,1524,1728,1183
48002280,1562,1239,1704,1524,1721,1183
48082276,1562,1246,1705,1524,1714,1183
48162268,1562,1253,1705,1524,1707,1183
48242280,1562,1256,1705,1524,1705,1183
48722276,1562,1252,1705,1524,1709,1183
48802272,1562,1246,1705,1524,1715,1183
48882272,1562,1238,1704,1524,1721,1183
48962268,1562,1231,1704,1524,1728,1183
49042280,1562,1224,1703,1524,1735,1183
49122280,1562,1216,1703,1524,1742,1183
49202284,1562,1208,1702,1524,1749,1183
49282268,1562,1200,1701,1524,1756,1183
49362280,1562,1193,1700,1524,1763,1183
49442276,1562,1185,1699,1524,1770,1183
49522272,1562,1177,1698,1524,1776,1183
49602268,1562,1169,1696,1524,1783,1183
49682268,1562,1161,1695,1524,1789,1183
49762280,1562,1153,1694,1524,1796,1183
49842276,1562,1145,1692,1524,1802,1183
49922272,1562,1137,1690,1524,1809,1183
50002268,1562,1129,1688,1524,1815,1183
50082280,1562,1121,1687,1524,1821,1183
50162280,1562,1112,1685,1524,1828,1183
50242280,1562,1104,1683,1524,1834,1183
50322276,1562,1096,1680,1524,1840,1183
50402276,1562,1088,1678,1524,1846,1183
50482280,1562,1080,1676,1524,1852,1183
50562280,1562,1071,1673,1524,1857,1183
50642276,1563,1066,1673,1524,1862,1183
50722276,1565,1066,1676,1524,1866,1183
50802280,1568,1067,1680,1524,1869,1183
50882280,1571,1069,1685,1524,1871,1183
50962276,1574,1071,1690,1524,1874,1183
51042276,1577,1073,1694,1524,1877,1183
51122276,1580,1074,1699,1524,1880,1183
51202276,1583,1076,1703,1524,1882,1183
51282272,1586,1078,1708,1524,1885,1183
51362268,1589,1080,1712,1524,1888,1183
51442280,1592,1082,1716,1524,1890,1183
51522276,1595,1083,1721,1524,1893,1183
51602276,1598,1085,1725,1524,1895,1183
51682276,1602,1087,1729,1524,1898,1183
51762284,1605,1088,1733,1524,1901,1183
51842268,1608,1090,1737,1524,1903,1183
51922280,1611,1091,1741,1524,1906,1183
52002276,1615,1093,1745,1524,1908,1183
52082272,1618,1094,1749,1524,1911,1183
52162272,1621,1096,1753,1524,1913,1183
52242272,1624,1097,1757,1524,1915,1183
52322268,1628,1099,1761,1524,1918,1183
52402284,1631,1100,1765,1524,1920,1183
52482272,1634,1102,1769,1524,1923,1183
52562268,1638,1103,1772,1524,1925,1183
52642276,1639,1103,1774,1524,1926,1183
53123388,1637,1103,1772,1524,1924,1183
53203388,1634,1101,1768,1524,1922,1183
53283384,1631,1100,1765,1524,1920,1183
