t_us,j1_us,j2_us,j3_us,j4_us,j5_us,g_us
9371860,1679,1089,1735,1524,1902,1183
9451868,1678,1086,1728,1524,1897,1183
9531868,1677,1083,1721,1524,1893,1183
9611868,1676,1080,1713,1524,1888,1183
9691864,1674,1077,1706,1524,1884,1183
9771860,1673,1074,1698,1524,1879,1183
9851856,1672,1071,1691,1524,1875,1183
9931864,1671,1068,1683,1524,1870,1183
10011860,1669,1065,1676,1524,1866,1183
10091868,1668,1062,1668,1524,1861,1183
10171868,1667,1059,1660,1524,1857,1183
10251872,1666,1055,1652,1524,1853,1183
10331868,1665,1052,1645,1524,1848,1183
10411860,1664,1049,1637,1524,1844,1183
10491860,1663,1045,1629,1524,1839,1183
10571856,1662,1042,1621,1524,1835,1183
10651864,1660,1039,1613,1524,1830,1183
10731860,1659,1035,1605,1524,1826,1183
10811860,1658,1032,1597,1524,1821,1183
10891864,1657,1028,1589,1524,1817,1183
10971860,1656,1024,1581,1524,1812,1183
11051856,1655,1021,1573,1524,1808,1183
11131860,1654,1017,1565,1524,1803,1183
11211860,1653,1013,1556,1524,1799,1183
11291856,1652,1010,1548,1524,1794,1183
11371864,1651,1006,1540,1524,1789,1183
11451868,1650,1002,1531,1524,1785,1183
11531872,1649,998,1523,1524,1780,1183
11611864,1648,994,1514,1524,1776,1183
11691856,1647,990,1506,1524,1771,1183
11771868,1646,986,1497,1524,1766,1183
11851864,1645,982,1488,1524,1762,1183
11931868,1645,978,1480,1524,1757,1183
12011860,1644,974,1471,1524,1752,1183
12091860,1643,970,1462,1524,1747,1183
12171860,1642,966,1453,1524,1743,1183
12251868,1641,961,1444,1524,1738,1183
12331860,1640,957,1435,1524,1733,1183
12411860,1639,953,1426,1524,1728,1183
12491864,1638,948,1416,1524,1723,1183
12571856,1638,944,1407,1524,1719,1183
12651864,1637,940,1398,1524,1714,1183
12731864,1636,935,1388,1524,1709,1183
12811868,1635,930,1379,1524,1704,1183
12891872,1634,926,1369,1524,1699,1183
12971876,1633,921,1359,1524,1694,1183
13051884,1633,916,1350,1524,1689,1183
13131880,1632,911,1340,1524,1684,1183
13211884,1631,907,1330,1524,1678,1183
13291856,1630,902,1320,1524,1673,1183
13371860,1630,897,1309,1524,1668,1183
13451860,1629,892,1299,1524,1663,1183
13531864,1628,887,1289,1524,1658,1183
13611868,1627,881,1278,1524,1652,1183
13691860,1627,876,1267,1524,1647,1183
13771868,1626,871,1257,1524,1641,1183
13851860,1625,865,1246,1524,1636,1183
13931864,1624,860,1235,1524,1630,1183
14011860,1624,854,1224,1524,1625,1183
14091860,1623,850,1215,1524,1620,1183
14971864,1621,848,1211,1524,1618,1183
15051860,1618,849,1212,1524,1619,1183
15131864,1616,850,1214,1524,1620,1183
15211860,1613,851,1217,1524,1621,1183
15291864,1610,852,1219,1524,1623,1183
15371868,1608,854,1222,1524,1624,1183
15451860,1605,855,1225,1524,1625,1183
15531868,1602,856,1227,1524,1626,1183
15611860,1600,857,1230,1524,1628,1183
15691856,1597,859,1232,1524,1629,1183
15771860,1594,860,1235,1524,1630,1183
15851868,1591,861,1237,1524,1631,1183
15931860,1589,862,1239,1524,1632,1183
16011860,1586,863,1241,1524,1634,1183
16091864,1583,864,1243,1524,1635,1183
16171860,1580,865,1246,1524,1636,1183
16251864,1578,866,1248,1524,1637,1183
16331860,1575,867,1250,1524,1638,1183
16411868,1572,868,1252,1524,1639,1183
16491860,1569,869,1253,1524,1640,1183
16571864,1566,870,1255,1524,1641,1183
16651864,1564,871,1257,1524,1642,1183
16731860,1561,872,1259,1524,1642,1183
16811868,1558,873,1260,1524,1643,1183
16891860,1555,873,1262,1524,1644,1183
16971864,1552,874,1263,1524,1645,1183
17051868,1550,875,1265,1524,1646,1183
17131860,1547,876,1266,1524,1646,1183
17211864,1544,876,1268,1524,1647,1183
17291864,1541,877,1269,1524,1648,1183
17371864,1538,878,1270,1524,1648,1183
17451860,1535,878,1272,1524,1649,1183
17531864,1533,879,1273,1524,1649,1183
17611860,1530,879,1274,1524,1650,1183
17691864,1527,880,1275,1524,1651,1183
17771856,1524,880,1276,1524,1651,1183
17851864,1521,881,1277,1524,1652,1183
17931864,1518,881,1278,1524,1652,1183
18011868,1516,882,1279,1524,1652,1183
18091860,1513,882,1279,1524,1653,1183
18171868,1510,882,1280,1524,1653,1183
18251860,1507,883,1281,1524,1654,1183
18331864,1504,883,1281,1524,1654,1183
18411856,1501,883,1282,1524,1654,1183
18491864,1498,884,1282,1524,1654,1183
18571860,1496,884,1283,1524,1655,1183
18651860,1493,884,1283,1524,1655,1183
18731868,1490,884,1284,1524,1655,1183
18811860,1487,884,1284,1524,1655,1183
18891868,1484,884,1284,1524,1655,1183
18971856,1481,884,1284,1524,1655,1183
19051864,1478,885,1285,1524,1655,1183
19131856,1476,885,1285,1524,1656,1183
19211872,1473,885,1285,1524,1656,1183
19291868,1470,885,1285,1524,1656,1183
19371860,1467,885,1285,1524,1656,1183
19451868,1464,885,1284,1524,1655,1183
19531860,1462,886,1288,1524,1657,1183
20411860,1462,890,1296,1524,1661,1183
20491864,1461,895,1306,1524,1667,1183
20571868,1461,900,1317,1524,1672,1183
20651860,1461,905,1327,1524,1677,1183
20731860,1461,910,1337,1524,1682,1183
20811868,1461,915,1348,1524,1688,1183
20891860,1461,920,1358,1524,1693,1183
20971864,1461,925,1368,1524,1698,1183
21051868,1461,930,1378,1524,1703,1183
21131864,1461,935,1388,1524,1709,1183
21211860,1461,940,1398,1524,1714,1183
21291868,1461,944,1408,1524,1719,1183
21371856,1461,949,1417,1524,1724,1183
21451864,1460,953,1427,1524,1729,1183
21531860,1460,958,1436,1524,1734,1183
21611864,1460,962,1446,1524,1739,1183
21691868,1460,967,1455,1524,1744,1183
21771880,1460,971,1465,1524,1749,1183
21851876,1460,976,1474,1524,1754,1183
21931880,1460,980,1483,1524,1759,1183
22011872,1460,984,1492,1524,1764,1183
22091880,1460,988,1501,1524,1768,1183
22171860,1460,992,1510,1524,1773,1183
22251868,1460,996,1519,1524,1778,1183
22331868,1460,1001,1528,1524,1783,1183
22411860,1460,1005,1537,1524,1788,1183
22491856,1460,1009,1546,1524,1793,1183
22571868,1460,1013,1554,1524,1797,1183
22651860,1460,1016,1563,1524,1802,1183
22731856,1459,1020,1572,1524,1807,1183
22811868,1459,1024,1580,1524,1812,1183
22891864,1459,1028,1589,1524,1816,1183
22971860,1459,1032,1597,1524,1821,1183
23051864,1459,1035,1606,1524,1826,1183
23131860,1459,1039,1614,1524,1831,1183
23211860,1459,1043,1623,1524,1835,1183
23291864,1459,1046,1631,1524,1840,1183
23371860,1459,1050,1639,1524,1845,1183
23451860,1459,1053,1647,1524,1850,1183
23531856,1459,1057,1655,1524,1854,1183
23611860,1459,1060,1664,1524,1859,1183
23691864,1459,1063,1672,1524,1864,1183
23771864,1458,1067,1680,1524,1868,1183
23851860,1458,1070,1688,1524,1873,1183
23931856,1458,1073,1696,1524,1878,1183
24011868,1458,1077,1704,1524,1883,1183
24091864,1458,1080,1712,1524,1887,1183
24171860,1458,1083,1719,1524,1892,1183
24251868,1458,1086,1727,1524,1897,1183
24331868,1458,1089,1735,1524,1902,1183
24411868,1458,1092,1743,1524,1906,1183
24491864,1458,1095,1751,1524,1911,1183
24571860,1458,1098,1758,1524,1916,1183
24651860,1457,1101,1766,1524,1921,1183
24731856,1457,1103,1774,1524,1926,1183
24811864,1457,1106,1781,1524,1931,1183
24891864,1457,1109,1789,1524,1935,1183
24971868,1457,1111,1796,1524,1940,1183
25051868,1457,1114,1804,1524,1945,1183
25131864,1457,1116,1811,1524,1950,1183
25211868,1457,1119,1819,1524,1955,1183
25291868,1457,1121,1826,1524,1960,1183
25371864,1457,1124,1833,1524,1965,1183
25451864,1456,1126,1841,1524,1970,1183
25531864,1456,1128,1848,1524,1975,1183
25611872,1456,1130,1855,1524,1980,1183
25691864,1456,1132,1863,1524,1986,1183
25771864,1456,1134,1870,1524,1991,1183
25851864,1456,1136,1877,1524,1996,1183
25931860,1456,1138,1884,1524,2001,1183
26011860,1456,1140,1891,1524,2007,1183
26091868,1456,1142,1898,1524,2012,1183
26171860,1455,1143,1905,1524,2018,1183
26251864,1455,1145,1912,1524,2023,1183
26331860,1455,1146,1919,1524,2029,1183
26411856,1455,1147,1926,1524,2034,1183
26491856,1455,1149,1933,1524,2040,1183
26571868,1455,1150,1940,1524,2046,1183
26651864,1455,1151,1947,1524,2052,1183
26731860,1454,1152,1954,1524,2057,1183
26811860,1454,1152,1960,1524,2064,1183
26891864,1454,1153,1967,1524,2070,1183
26971856,1454,1153,1974,1524,2076,1183
27051856,1454,1154,1980,1524,2082,1183
27131864,1454,1154,1987,1524,2089,1183
27211860,1454,1154,1993,1524,2095,1183
27291856,1454,1153,1999,1524,2101,1183
28171860,1457,1153,2002,1524,2104,1183
28251868,1461,1153,2003,1524,2105,1183
28331864,1466,1153,2003,1524,2105,1183
28411864,1471,1153,2003,1524,2105,1183
28491860,1476,1153,2003,1524,2105,1183
28571868,1481,1153,2003,1524,2105,1183
28651864,1486,1153,2003,1524,2105,1183
28731864,1491,1153,2003,1524,2105,1183
28811868,1496,1153,2003,1524,2105,1183
28891868,1501,1153,2002,1524,2105,1183
28971864,1506,1153,2002,1524,2104,1183
29051860,1511,1153,2002,1524,2104,1183
29131856,1515,1153,2001,1524,2103,1183
29211868,1520,1153,2001,1524,2103,1183
29291864,1525,1153,2000,1524,2102,1183
29371864,1530,1153,2000,1524,2102,1183
29451868,1535,1153,1999,1524,2101,1183
29531856,1540,1154,1998,1524,2100,1183
29611856,1545,1154,1997,1524,2099,1183
29691868,1550,1154,1997,1524,2099,1183
29771864,1555,1154,1996,1524,2098,1183
29851868,1560,1154,1995,1524,2097,1183
29931864,1565,1154,1994,1524,2096,1183
30011864,1569,1154,1993,1524,2095,1183
30091868,1574,1154,1992,1524,2093,1183
30171868,1579,1154,1991,1524,2092,1183
30251868,1584,1154,1989,1524,2091,1183
30331864,1589,1154,1988,1524,2090,1183
30411864,1593,1154,1987,1524,2089,1183
30491860,1598,1154,1985,1524,2087,1183
30571856,1603,1154,1984,1524,2086,1183
30651856,1608,1154,1983,1524,2084,1183
30731860,1612,1154,1981,1524,2083,1183
30811868,1617,1154,1979,1524,2081,1183
30891864,1622,1153,1978,1524,2080,1183
30971864,1626,1153,1976,1524,2078,1183
31051860,1631,1153,1974,1524,2077,1183
31131864,1636,1153,1973,1524,2075,1183
31211860,1640,1153,1971,1524,2073,1183
31291860,1645,1153,1969,1524,2071,1183
31371864,1649,1153,1967,1524,2070,1183
31451860,1654,1153,1965,1524,2068,1183
31531860,1658,1152,1963,1524,2066,1183
31611860,1663,1152,1961,1524,2064,1183
31691856,1667,1152,1959,1524,2062,1183
31771868,1672,1152,1956,1524,2060,1183
31851864,1676,1152,1954,1524,2058,1183
31931864,1681,1151,1952,1524,2056,1183
32011868,1685,1151,1950,1524,2054,1183
32091856,1689,1151,1947,1524,2052,1183
32171868,1694,1150,1945,1524,2050,1183
32251864,1698,1150,1942,1524,2048,1183
32331864,1702,1150,1940,1524,2045,1183
32411864,1706,1149,1937,1524,2043,1183
32491860,1711,1149,1934,1524,2041,1183
32571868,1715,1148,1932,1524,2039,1183
32651860,1719,1148,1929,1524,2036,1183
32731856,1722,1152,1928,1524,2032,1183
33611868,1723,1162,1930,1524,2024,1183
33691864,1723,1174,1934,1524,2015,1183
33771860,1723,1187,1937,1524,2005,1183
33851856,1723,1200,1940,1524,1995,1183
33931860,1723,1214,1943,1524,1985,1183
34011860,1723,1227,1947,1524,1975,1183
34091856,1723,1241,1950,1524,1964,1183
34171864,1723,1254,1952,1524,1954,1183
34251864,1723,1268,1955,1524,1943,1183
34331864,1723,1281,1958,1524,1932,1183
34411860,1723,1295,1960,1524,1921,1183
34491860,1723,1309,1963,1524,1909,1183
34571864,1723,1322,1965,1524,1898,1183
34651860,1723,1336,1967,1524,1886,1183
34731860,1723,1349,1969,1524,1875,1183
34811856,1723,1363,1970,1524,1863,1183
34891856,1723,1376,1972,1524,1851,1183
34971868,1723,1390,1973,1524,1839,1183
35051864,1723,1403,1975,1524,1827,1183
35131860,1723,1416,1976,1524,1815,1183
35211864,1723,1430,1977,1524,1803,1183
35291864,1723,1443,1977,1524,1790,1183
35371860,1723,1456,1978,1524,1778,1183
35451864,1723,1468,1978,1524,1766,1183
35531864,1722,1475,1977,1524,1757,1183
35611864,1719,1475,1974,1524,1755,1183
35691860,1715,1472,1970,1524,1754,1183
35771864,1712,1468,1966,1524,1753,1183
35851868,1708,1464,1962,1524,1753,1183
35931868,1704,1459,1957,1524,1753,1183
36011864,1701,1455,1953,1524,1753,1183
36091864,1697,1451,1948,1524,1753,1183
36171860,1693,1447,1944,1524,1753,1183
36251856,1690,1442,1939,1524,1752,1183
36331868,1686,1438,1935,1524,1752,1183
36411860,1683,1434,1930,1524,1751,1183
36491868,1679,1430,1925,1524,1751,1183
36571864,1676,1425,1921,1524,1751,1183
36651864,1673,1421,1916,1524,1750,1183
36731868,1669,1417,1911,1524,1749,1183
36811864,1666,1413,1906,1524,1749,1183
36891864,1662,1409,1901,1524,1748,1183
36971860,1659,1404,1896,1524,1747,1183
37051856,1656,1400,1891,1524,1747,1183
37131860,1653,1396,1886,1524,1746,1183
37211860,1649,1392,1881,1524,1745,1183
37291856,1646,1388,1876,1524,1744,1183
37371864,1643,1383,1871,1524,1743,1183
37451864,1640,1379,1866,1524,1742,1183
37531860,1637,1375,1861,1524,1741,1183
37611860,1634,1371,1856,1524,1740,1183
37691860,1631,1367,1851,1524,1739,1183
37771864,1628,1363,1845,1524,1738,1183
37851864,1625,1358,1840,1524,1737,1183
37931860,1622,1354,1835,1524,1736,1183
38011864,1619,1350,1829,1524,1735,1183
38091864,1616,1346,1824,1524,1733,1183
38171860,1613,1342,1818,1524,1732,1183
38251860,1610,1338,1813,1524,1731,1183
38331856,1607,1333,1807,1524,1729,1183
38411864,1605,1329,1802,1524,1728,1183
38491860,1602,1325,1796,1524,1726,1183
38571860,1599,1321,1790,1524,1725,1183
38651856,1596,1317,1785,1524,1723,1183
38731856,1594,1313,1779,1524,1722,1183
38811856,1591,1308,1773,1524,1720,1183
38891868,1588,1304,1767,1524,1719,1183
38971860,1586,1300,1762,1524,1717,1183
39051868,1583,1296,1756,1524,1715,1183
39131864,1580,1292,1750,1524,1714,1183
39211864,1578,1288,1744,1524,1712,1183
39291856,1575,1283,1738,1524,1710,1183
39371856,1573,1279,1732,1524,1708,1183
39451868,1570,1275,1726,1524,1706,1183
39531864,1568,1271,1720,1524,1704,1183
39611860,1565,1267,1714,1524,1703,1183
39691864,1564,1261,1709,1524,1703,1183
40599956,1563,1253,1706,1524,1708,1183
40679972,1562,1246,1705,1524,1715,1183
40759956,1562,1239,1705,1524,1721,1183
40839968,1562,1231,1704,1524,1728,1183
40919964,1562,1224,1703,1524,1735,1183
40999968,1562,1216,1703,1524,1742,1183
41079940,1562,1208,1702,1524,1749,1183
41159936,1562,1200,1701,1524,1756,1183
41239936,1562,1193,1700,1524,1763,1183
41319948,1562,1185,1699,1524,1770,1183
41399944,1562,1177,1698,1524,1776,1183
41479944,1562,1169,1696,1524,1783,1183
41559940,1562,1161,1695,1524,1789,1183
41639940,1562,1153,1694,1524,1796,1183
41719944,1562,1145,1692,1524,1802,1183
41799944,1562,1137,1690,1524,1809,1183
41879940,1562,1129,1688,1524,1815,1183
41959940,1562,1121,1687,1524,1821,1183
42039944,1562,1112,1685,1524,1828,1183
42119944,1562,1104,1683,1524,1834,1183
42199940,1562,1096,1680,1524,1840,1183
42279940,1562,1088,1678,1524,1846,1183
42359948,1562,1080,1676,1524,1852,1183
42439948,1562,1071,1673,1524,1857,1183
42519944,1562,1067,1674,1524,1863,1183
42599944,1563,1068,1680,1524,1868,1183
42679944,1563,1070,1687,1524,1872,1183
42759944,1564,1071,1690,1524,1874,1183
42849948,1563,1069,1686,1524,1872,1183
42929944,1563,1067,1679,1524,1868,1183
43009948,1562,1063,1672,1524,1864,1183
43089940,1562,1060,1664,1524,1859,1183
43169940,1561,1057,1656,1524,1854,1183
43249936,1561,1057,1650,1524,1849,1183
43349936,1561,1062,1650,1524,1843,1183
43429948,1561,1069,1651,1524,1837,1183
43509944,1561,1077,1653,1524,1832,1183
43589944,1561,1084,1655,1524,1826,1183
43669936,1561,1092,1657,1524,1820,1183
43749952,1561,1100,1659,1524,1814,1183
43829940,1561,1108,1661,1524,1808,1183
43909948,1561,1116,1663,1524,1802,1183
43989944,1561,1124,1665,1524,1796,1183
44069944,1561,1132,1666,1524,1790,1183
44149940,1561,1139,1668,1524,1784,1183
44229940,1561,1147,1669,1524,1778,1183
44309944,1561,1155,1671,1524,1771,1183
44389952,1561,1162,1672,1524,1765,1183
44469936,1561,1170,1673,1524,1758,1183
44549948,1561,1178,1674,1524,1752,1183
44629940,1561,1185,1675,1524,1745,1183
44709940,1561,1193,1676,1524,1739,1183
44789936,1561,1200,1677,1524,1732,1183
44869948,1561,1207,1677,1524,1725,1183
44949940,1561,1215,1678,1524,1719,1183
45029944,1561,1222,1678,1524,1712,1183
45109944,1561,1229,1679,1524,1705,1183
45189940,1561,1236,1679,1524,1698,1183
45269948,1561,1242,1681,1524,1694,1183
45349944,1563,1247,1686,1524,1695,1183
45429944,1565,1252,1692,1524,1696,1183
45509944,1567,1256,1699,1524,1698,1183
45589948,1570,1261,1705,1524,1700,1183
45669952,1572,1265,1711,1524,1702,1183
45749940,1575,1269,1717,1524,1704,1183
45829940,1577,1273,1724,1524,1706,1183
45909940,1579,1278,1730,1524,1708,1183
45989936,1582,1282,1736,1524,1709,1183
46069948,1584,1286,1742,1524,1711,1183
46149948,1587,1290,1748,1524,1713,1183
46229936,1589,1295,1754,1524,1715,1183
46309940,1592,1299,1760,1524,1717,1183
46389940,1594,1303,1766,1524,1718,1183
46469940,1597,1307,1772,1524,1720,1183
46549944,1600,1312,1778,1524,1722,1183
46629940,1602,1316,1784,1524,1723,1183
46709940,1605,1320,1789,1524,1725,1183
46789936,1608,1324,1795,1524,1726,1183
46869944,1610,1329,1801,1524,1728,1183
46949948,1613,1333,1807,1524,1729,1183
47029948,1616,1337,1812,1524,1731,1183
47109948,1619,1341,1818,1524,1732,1183
47189940,1622,1346,1824,1524,1733,1183
47269936,1624,1350,1829,1524,1735,1183
47349948,1627,1354,1835,1524,1736,1183
47429948,1630,1359,1840,1524,1737,1183
47509944,1633,1363,1846,1524,1738,1183
47589952,1636,1367,1851,1524,1739,1183
47669940,1639,1371,1856,1524,1740,1183
47749936,1642,1376,1862,1524,1742,1183
47829944,1645,1380,1867,1524,1743,1183
47909944,1648,1384,1872,1524,1744,1183
47989948,1651,1389,1878,1524,1744,1183
48069948,1654,1393,1883,1524,1745,1183
48149944,1658,1397,1888,1524,1746,1183
48229948,1661,1401,1893,1524,1747,1183
48309936,1664,1406,1898,1524,1748,1183
48389936,1667,1410,1903,1524,1748,1183
48469940,1670,1415,1908,1524,1749,1183
48549940,1674,1419,1913,1524,1750,1183
48629940,1677,1423,1918,1524,1750,1183
48709940,1680,1428,1923,1524,1751,1183
48789944,1684,1432,1928,1524,1751,1183
48869952,1687,1436,1933,1524,1752,1183
48949948,1691,1441,1937,1524,1752,1183
49029948,1694,1445,1942,1524,1752,1183
49109940,1698,1450,1947,1524,1753,1183
49189940,1701,1454,1952,1524,1753,1183
49269936,1705,1459,1956,1524,1753,1183
49349948,1708,1463,1961,1524,1753,1183
49429936,1712,1468,1965,1524,1753,1183
49509944,1716,1472,1970,1524,1753,1183
49589944,1719,1477,1974,1524,1753,1183
