t_us,j1_us,j2_us,j3_us,j4_us,j5_us,g_us
49746352,1469,1146,1919,1524,2029,1183
49826352,1474,1146,1920,1524,2029,1183
49906352,1478,1146,1920,1524,2029,1183
49986352,1483,1146,1919,1524,2029,1183
50066348,1487,1146,1919,1524,2029,1183
50146360,1492,1146,1919,1524,2029,1183
50226352,1496,1146,1919,1524,2028,1183
50306356,1501,1146,1919,1524,2028,1183
50386356,1505,1146,1918,1524,2028,1183
50466356,1510,1146,1918,1524,2027,1183
50546352,1514,1146,1917,1524,2027,1183
50626348,1519,1146,1917,1524,2027,1183
50706360,1523,1146,1916,1524,2026,1183
50786360,1528,1145,1916,1524,2026,1183
50866352,1532,1145,1915,1524,2025,1183
50946360,1536,1145,1914,1524,2025,1183
51026360,1541,1145,1913,1524,2024,1183
51106360,1545,1145,1913,1524,2023,1183
51186348,1550,1145,1912,1524,2023,1183
51266356,1554,1144,1911,1524,2022,1183
51346352,1559,1144,1910,1524,2021,1183
51426348,1563,1144,1909,1524,2020,1183
51506352,1567,1144,1908,1524,2019,1183
51586356,1572,1143,1906,1524,2018,1183
51666352,1576,1143,1905,1524,2017,1183
51746352,1580,1143,1904,1524,2017,1183
51826352,1585,1143,1903,1524,2016,1183
51906352,1589,1142,1901,1524,2014,1183
51986348,1593,1142,1900,1524,2013,1183
52066348,1598,1142,1898,1524,2012,1183
52146352,1602,1141,1897,1524,2011,1183
52226352,1606,1141,1895,1524,2010,1183
52306352,1611,1141,1894,1524,2009,1183
52386348,1615,1140,1892,1524,2007,1183
52466348,1619,1140,1890,1524,2006,1183
52546356,1623,1139,1889,1524,2005,1183
52626356,1628,1139,1887,1524,2003,1183
52706352,1632,1138,1885,1524,2002,1183
52786356,1636,1138,1883,1524,2001,1183
52866352,1640,1137,1881,1524,1999,1183
52946352,1644,1137,1879,1524,1998,1183
53026348,1648,1136,1877,1524,1996,1183
53106356,1652,1136,1875,1524,1994,1183
53186348,1656,1135,1873,1524,1993,1183
53266360,1661,1135,1870,1524,1991,1183
53346356,1665,1134,1868,1524,1990,1183
53426360,1669,1133,1866,1524,1988,1183
53506356,1673,1133,1863,1524,1986,1183
53586356,1677,1132,1861,1524,1984,1183
53666352,1681,1131,1858,1524,1983,1183
53746352,1685,1130,1856,1524,1981,1183
53826352,1689,1130,1853,1524,1979,1183
53906348,1692,1129,1851,1524,1977,1183
53986360,1696,1128,1848,1524,1975,1183
54066352,1700,1127,1845,1524,1973,1183
54146352,1704,1127,1842,1524,1971,1183
54226352,1708,1126,1840,1524,1969,1183
54306348,1712,1125,1837,1524,1968,1183
54386348,1715,1124,1834,1524,1965,1183
54466348,1719,1123,1831,1524,1963,1183
54546360,1722,1126,1830,1524,1960,1183
55126356,1723,1134,1832,1524,1953,1183
55206356,1723,1144,1834,1524,1946,1183
55286360,1723,1154,1837,1524,1938,1183
55366360,1723,1165,1840,1524,1931,1183
55446356,1723,1175,1842,1524,1923,1183
55526356,1723,1186,1845,1524,1914,1183
55606356,1723,1197,1847,1524,1906,1183
55686360,1723,1207,1850,1524,1898,1183
55766360,1723,1218,1852,1524,1889,1183
55846356,1723,1229,1854,1524,1881,1183
55926348,1723,1239,1856,1524,1872,1183
56006348,1723,1250,1858,1524,1863,1183
56086360,1723,1260,1859,1524,1855,1183
56166360,1723,1271,1861,1524,1846,1183
56246352,1723,1281,1863,1524,1837,1183
56326356,1723,1292,1864,1524,1828,1183
56406352,1723,1302,1865,1524,1818,1183
56486352,1723,1313,1866,1524,1809,1183
56566352,1723,1323,1867,1524,1800,1183
56646348,1723,1333,1868,1524,1791,1183
56726360,1723,1343,1869,1524,1781,1183
56806360,1723,1353,1870,1524,1772,1183
56886352,1723,1363,1870,1524,1762,1183
56966360,1723,1373,1870,1524,1753,1183
57046356,1723,1376,1870,1524,1750,1183
57626360,1723,1371,1870,1524,1755,1183
57706352,1723,1362,1870,1524,1763,1183
57786348,1723,1353,1870,1524,1772,1183
57866364,1723,1343,1869,1524,1781,1183
57946348,1723,1333,1868,1524,1791,1183
58026360,1723,1323,1867,1524,1800,1183
58106356,1723,1313,1866,1524,1809,1183
58186356,1723,1302,1865,1524,1818,1183
58266356,1723,1292,1864,1524,1828,1183
58346356,1723,1281,1863,1524,1837,1183
58426356,1723,1271,1861,1524,1846,1183
58506356,1723,1260,1859,1524,1855,1183
58586360,1723,1250,1858,1524,1863,1183
58666352,1723,1239,1856,1524,1872,1183
58746352,1723,1229,1854,1524,1881,1183
58826352,1723,1218,1852,1524,1889,1183
58906352,1723,1207,1850,1524,1898,1183
58986360,1723,1197,1847,1524,1906,1183
59066356,1723,1186,1845,1524,1914,1183
59146360,1723,1175,1842,1524,1923,1183
59226360,1723,1165,1840,1524,1931,1183
59306352,1723,1154,1837,1524,1938,1183
59386352,1723,1143,1834,1524,1946,1183
59466352,1723,1133,1831,1524,1954,1183
59546352,1722,1125,1827,1524,1957,1183
59626348,1721,1121,1821,1524,1956,1183
59706348,1720,1118,1814,1524,1952,1183
59786368,1718,1115,1808,1524,1948,1183
59866352,1716,1113,1801,1524,1943,1183
59946352,1715,1111,1794,1524,1939,1183
60026352,1713,1108,1787,1524,1934,1183
60106352,1712,1106,1780,1524,1930,1183
60186352,1710,1103,1773,1524,1925,1183
60266360,1709,1101,1766,1524,1921,1183
60346360,1707,1098,1759,1524,1916,1183
60426364,1706,1095,1752,1524,1912,1183
60506348,1704,1093,1745,1524,1908,1183
60586348,1703,1090,1737,1524,1903,1183
60666348,1701,1087,1730,1524,1899,1183
60746348,1700,1084,1723,1524,1894,1183
60826360,1698,1081,1716,1524,1890,1183
60906348,1697,1078,1708,1524,1885,1183
60986348,1696,1075,1701,1524,1881,1183
61066368,1694,1072,1694,1524,1877,1183
61146352,1693,1069,1686,1524,1872,1183
61226356,1692,1066,1679,1524,1868,1183
61306356,1690,1063,1671,1524,1863,1183
61386360,1689,1060,1664,1524,1859,1183
61466360,1688,1057,1656,1524,1855,1183
61546356,1687,1054,1648,1524,1850,1183
61626356,1685,1050,1641,1524,1846,1183
61706356,1684,1047,1633,1524,1841,1183
61786360,1683,1044,1625,1524,1837,1183
61866360,1682,1040,1617,1524,1833,1183
61946356,1680,1037,1610,1524,1828,1183
62026356,1679,1034,1602,1524,1824,1183
62106356,1678,1030,1594,1524,1819,1183
62186352,1677,1027,1586,1524,1815,1183
62266348,1676,1023,1578,1524,1810,1183
62346348,1675,1019,1570,1524,1806,1183
62426352,1674,1016,1561,1524,1801,1183
62506356,1672,1012,1553,1524,1797,1183
62586356,1671,1008,1545,1524,1792,1183
62666356,1670,1005,1537,1524,1788,1183
62746356,1669,1001,1528,1524,1783,1183
62826356,1668,997,1520,1524,1779,1183
62906352,1667,993,1512,1524,1774,1183
62986348,1666,989,1503,1524,1769,1183
63066348,1665,985,1494,1524,1765,1183
63146356,1664,981,1486,1524,1760,1183
63226352,1663,977,1477,1524,1756,1183
63306360,1662,973,1468,1524,1751,1183
63386356,1661,969,1460,1524,1746,1183
63466360,1660,965,1451,1524,1741,1183
63546356,1659,960,1442,1524,1737,1183
63626352,1658,956,1433,1524,1732,1183
63706352,1657,952,1424,1524,1727,1183
63786352,1656,947,1414,1524,1722,1183
63866348,1655,943,1405,1524,1718,1183
63946360,1654,939,1396,1524,1713,1183
64026356,1653,934,1386,1524,1708,1183
64106356,1653,930,1377,1524,1703,1183
64186348,1652,925,1367,1524,1698,1183
64266364,1651,920,1358,1524,1693,1183
64346356,1650,916,1348,1524,1688,1183
64426356,1649,911,1338,1524,1683,1183
64506348,1648,907,1330,1524,1679,1183
65086348,1646,906,1328,1524,1677,1183
65166356,1643,906,1329,1524,1678,1183
65246360,1641,907,1331,1524,1679,1183
65326356,1638,909,1334,1524,1681,1183
65406352,1635,910,1337,1524,1682,1183
65486360,1632,911,1339,1524,1683,1183
65566356,1629,913,1342,1524,1685,1183
65646348,1627,914,1345,1524,1686,1183
65726352,1624,915,1347,1524,1688,1183
65806360,1621,916,1350,1524,1689,1183
65886356,1618,918,1352,1524,1690,1183
65966352,1615,919,1355,1524,1691,1183
66046360,1612,920,1357,1524,1693,1183
66126352,1609,921,1360,1524,1694,1183
66206356,1606,922,1362,1524,1695,1183
66286352,1604,923,1364,1524,1696,1183
66366356,1601,924,1366,1524,1697,1183
66446348,1598,926,1369,1524,1699,1183
66526360,1595,927,1371,1524,1700,1183
66606356,1592,928,1373,1524,1701,1183
66686352,1589,928,1375,1524,1702,1183
66766360,1586,929,1377,1524,1703,1183
66846356,1583,930,1379,1524,1704,1183
66926352,1580,931,1380,1524,1705,1183
67006348,1577,932,1382,1524,1706,1183
67086356,1574,933,1384,1524,1707,1183
67166364,1571,934,1386,1524,1707,1183
67246348,1568,935,1387,1524,1708,1183
67326356,1565,935,1389,1524,1709,1183
67406352,1562,936,1390,1524,1710,1183
67486356,1559,937,1392,1524,1711,1183
67566352,1556,937,1393,1524,1711,1183
67646360,1553,938,1395,1524,1712,1183
67726352,1550,939,1396,1524,1713,1183
67806356,1547,939,1397,1524,1713,1183
67886352,1544,940,1399,1524,1714,1183
67966360,1541,940,1400,1524,1715,1183
68046356,1538,941,1401,1524,1715,1183
68126348,1535,941,1402,1524,1716,1183
68206356,1532,942,1403,1524,1716,1183
68286352,1529,942,1404,1524,1717,1183
68366356,1526,943,1405,1524,1717,1183
68446364,1523,943,1406,1524,1718,1183
68526348,1520,944,1406,1524,1718,1183
68606352,1517,944,1407,1524,1719,1183
68686352,1514,944,1408,1524,1719,1183
68766360,1511,945,1409,1524,1719,1183
68846356,1508,945,1409,1524,1720,1183
68926348,1505,945,1410,1524,1720,1183
69006356,1502,946,1410,1524,1720,1183
69086364,1499,946,1411,1524,1721,1183
69166348,1496,946,1411,1524,1721,1183
69246352,1493,946,1412,1524,1721,1183
69326348,1490,946,1412,1524,1721,1183
69406352,1487,946,1412,1524,1721,1183
69486360,1484,947,1412,1524,1721,1183
69566352,1481,947,1413,1524,1721,1183
69646348,1478,947,1413,1524,1722,1183
69726360,1475,947,1413,1524,1722,1183
69806356,1472,947,1413,1524,1722,1183
69886348,1469,947,1413,1524,1722,1183
69966356,1466,947,1413,1524,1721,1183
70046356,1463,948,1416,1524,1723,1183
70626356,1463,952,1423,1524,1727,1183
70706356,1462,956,1432,1524,1732,1183
70786352,1462,960,1441,1524,1737,1183
70866352,1462,965,1451,1524,1742,1183
70946348,1462,969,1460,1524,1746,1183
71026356,1462,973,1469,1524,1751,1183
71106352,1462,978,1479,1524,1756,1183
71186352,1462,982,1488,1524,1761,1183
71266360,1462,986,1497,1524,1766,1183
71346352,1462,990,1506,1524,1771,1183
71426360,1462,994,1515,1524,1776,1183
71506348,1462,999,1524,1524,1781,1183
71586356,1462,1003,1533,1524,1785,1183
71666360,1462,1007,1541,1524,1790,1183
71746360,1462,1011,1550,1524,1795,1183
71826352,1462,1015,1559,1524,1800,1183
71906352,1462,1018,1568,1524,1805,1183
71986360,1461,1022,1576,1524,1809,1183
72066360,1461,1026,1585,1524,1814,1183
72146356,1461,1030,1593,1524,1819,1183
72226352,1461,1034,1602,1524,1824,1183
72306352,1461,1037,1610,1524,1828,1183
72386348,1461,1041,1618,1524,1833,1183
72466352,1461,1044,1627,1524,1838,1183
72546352,1461,1048,1635,1524,1843,1183
72626356,1461,1052,1643,1524,1847,1183
72706356,1461,1055,1651,1524,1852,1183
72786356,1461,1058,1660,1524,1857,1183
72866356,1461,1062,1668,1524,1861,1183
72946352,1461,1065,1676,1524,1866,1183
73026352,1461,1068,1684,1524,1871,1183
73106352,1461,1072,1692,1524,1876,1183
73186352,1461,1075,1700,1524,1880,1183
73266360,1460,1078,1708,1524,1885,1183
73346360,1460,1081,1716,1524,1890,1183
73426348,1460,1084,1724,1524,1895,1183
73506360,1460,1087,1731,1524,1899,1183
73586360,1460,1090,1739,1524,1904,1183
73666360,1460,1093,1747,1524,1909,1183
73746348,1460,1096,1755,1524,1914,1183
73826360,1460,1099,1762,1524,1919,1183
73906352,1460,1102,1770,1524,1923,1183
73986348,1460,1105,1778,1524,1928,1183
74066356,1460,1107,1785,1524,1933,1183
74146356,1460,1110,1793,1524,1938,1183
74226356,1460,1113,1800,1524,1943,1183
74306356,1459,1115,1808,1524,1948,1183
74386348,1459,1118,1815,1524,1953,1183
74466360,1459,1120,1822,1524,1958,1183
74546352,1459,1123,1830,1524,1963,1183
74626352,1459,1125,1837,1524,1968,1183
74706356,1459,1127,1845,1524,1973,1183
74786356,1459,1129,1852,1524,1978,1183
74866356,1459,1131,1859,1524,1983,1183
74946356,1459,1133,1866,1524,1988,1183
75026352,1459,1135,1873,1524,1994,1183
75106352,1459,1137,1881,1524,1999,1183
75186356,1458,1139,1888,1524,2004,1183
75266360,1458,1141,1895,1524,2010,1183
75346360,1458,1142,1902,1524,2015,1183
75426360,1458,1144,1909,1524,2020,1183
75506360,1459,1145,1915,1524,2025,1183
76086352,1461,1146,1918,1524,2028,1183
76166352,1465,1146,1919,1524,2028,1183
76246348,1469,1146,1919,1524,2029,1183
76326348,1474,1146,1920,1524,2029,1183
76406348,1478,1146,1920,1524,2029,1183
76486360,1483,1146,1919,1524,2029,1183
76566348,1487,1146,1919,1524,2029,1183
76646348,1492,1146,1919,1524,2029,1183
76726348,1496,1146,1919,1524,2028,1183
76806356,1501,1146,1919,1524,2028,1183
76886352,1505,1146,1918,1524,2028,1183
76966352,1510,1146,1918,1524,2027,1183
77046352,1514,1146,1917,1524,2027,1183
77126348,1519,1146,1917,1524,2027,1183
77206348,1523,1146,1916,1524,2026,1183
77286348,1528,1145,1916,1524,2026,1183
77366348,1532,1145,1915,1524,2025,1183
77446356,1536,1145,1914,1524,2025,1183
77526352,1541,1145,1913,1524,2024,1183
77606352,1545,1145,1913,1524,2023,1183
77686352,1550,1145,1912,1524,2023,1183
77766356,1554,1144,1911,1524,2022,1183
77846356,1559,1144,1910,1524,2021,1183
77926356,1563,1144,1909,1524,2020,1183
78006356,1567,1144,1908,1524,2019,1183
78086348,1572,1143,1906,1524,2018,1183
78166348,1576,1143,1905,1524,2017,1183
78246348,1580,1143,1904,1524,2017,1183
78326348,1585,1143,1903,1524,2016,1183
78406352,1589,1142,1901,1524,2014,1183
78486352,1593,1142,1900,1524,2013,1183
78566356,1598,1142,1898,1524,2012,1183
78646356,1602,1141,1897,1524,2011,1183
78726348,1606,1141,1895,1524,2010,1183
78806360,1611,1141,1894,1524,2009,1183
78886360,1615,1140,1892,1524,2007,1183
78966356,1619,1140,1890,1524,2006,1183
79046352,1623,1139,1889,1524,2005,1183
79126352,1628,1139,1887,1524,2003,1183
79206352,1632,1138,1885,1524,2002,1183
79286352,1636,1138,1883,1524,2001,1183
